"CODIGO";"ID FABRICANTE";"CATEGORIA";"DETALLE";"IMAGEN";"IVA";"STOCK";"GARANTIA";"MONEDA";"PRECIO";"PRECIO FINAL";"COTIZACION DOLAR";"PRECIO PESOS SIN IVA";"PRECIO PESOS CON IVA";"ATRIBUTOS";"PRECIO USD CON UTILIDAD";"PRECIO PESOS CON UTILIDAD";"CATEGORIA_USUARIO";"UTILIDAD";"DETALLE_USUARIO";"PESO";"ALTO";"ANCHO";"LARGO";"";"IMPUESTO_INTERNO";"MARCA"
"104498";"DKON2061ST-BUSPDWWT1";"TECLADOS";"TECLADO GAMER DUCKY ONE 2 MINI PURE WHITE RGB CHERRY BROWN RGB DOUBLE-SHOT PBT MECANICO";"https://static.nb.com.ar/i/nb_TECLADO-GAMER-DUCKY-ONE-2-MINI-PURE-WHITE-RGB-CHERRY-BROWN-RGB-DOUBLE-SHOT-PBT-MECANICO_export_42167b3229d90d89c44da5651e8e38e8.jpeg";"10.5%";"2";"12 meses";"U$S";"98.1";"108.4";"1500";"147148.32";"162598.89";"Layout:60%
Color:Blanco
Tipo de switch:Cherry MX Brown
Retroiluminacion:Full RGB
Cable:Si
Distribucion:Ingles
Material:PBT
Tipo:Mecanico
Chasis:PBT";"109.48";"164224.89";"TECLADOS                      ";"1";"TECLADO GAMER DUCKY ONE 2 MINI PURE WHITE RGB CHERRY BROWN RGB DOUBLE-SHOT PBT MECANICO";"600";"150";"400";"30";"";"0";"DUCKY"
"108671";"DKON1787ST-CUSPDAZTP";"TECLADOS";"TECLADO GAMER DUCKY ONE 2 RGB TKL PUDDING EDITION RGB LED CHERRY MX BLUE DOUBLE SHOT";"https://static.nb.com.ar/i/nb_TECLADO-GAMER-DUCKY-ONE-2-RGB-TKL-PUDDING-EDITION-RGB-LED-CHERRY-MX-BLUE-DOUBLE-SHOT_export_69d20b89b125c2df17072efeef7aaf62.jpeg";"10.5%";"1";"12 meses";"U$S";"147.68";"163.19";"1500";"221526.36";"244786.63";"Chasis:PBT
Tipo de switch:Cherry MX Blue
Color:Negro
Retroiluminacion:Full RGB
Cable:Si
Material:PBT
Layout:Tenkeyless
Backlit:RGB
Distribucion:Ingles
Tipo:Mecanico";"164.82";"247234.5";"TECLADOS                      ";"1";"TECLADO GAMER DUCKY ONE 2 RGB TKL PUDDING EDITION RGB LED CHERRY MX BLUE DOUBLE SHOT";"600";"150";"400";"30";"";"0";"DUCKY"
"104500";"DKME2061ST-BUSPDAAT1";"TECLADOS";"TECLADO GAMER DUCKY MECHA MINI RGB CHERRY BROWN RGB PBT DOUBLE-SHOT 60";"https://static.nb.com.ar/i/nb_TECLADO-GAMER-DUCKY-MECHA-MINI-RGB-CHERRY-BROWN-RGB-PBT-DOUBLE-SHOT-60_export_77932bd27ab4625e38ec33eb6b1707e9.jpeg";"10.5%";"8";"12 meses";"U$S";"124.86";"137.97";"1500";"187284.9";"206949.81";"Tipo de switch del teclado:Cherry MX Brown
Color:Negro
Backlit:RGB
Layout:60%
Ilumnacion:RGB
Chasis:Aluminio
Material:PBT
Distribucion:Ingles
Retroiluminacion:Full RGB
Tipo:Mecanico";"139.35";"209019.32";"TECLADOS                      ";"1";"TECLADO GAMER DUCKY MECHA MINI RGB CHERRY BROWN RGB PBT DOUBLE-SHOT 60";"600";"150";"400";"30";"";"0";"DUCKY"
"117589";"DKON2167ST-AUSPDPWWWSC1";"TECLADOS";"TECLADO MECANICO DUCKY ONE 3 SF TECLAS BLANCASINTERRUPTOR NEGRO INGLES PBT DOBLE DISPARO SIN COSTURAS ESTUCHE SUPERIOR BLANCO ESTUCHE INFERIOR BLANCO";"https://static.nb.com.ar/i/nb_TECLADO-MECANICO-DUCKY-ONE-3-SF-TECLAS-BLANCASINTERRUPTOR-NEGRO-INGLES-PBT-DOBLE-DISPARO-SIN-COSTURAS-ESTUCHE-SUPERIOR-BLANCO-ESTUCHE-INFERIOR-BLANCO_export_ecda26cc9ff44a19028d1b12d43fbc25.png";"10.5%";"4";"12 meses";"U$S";"126.29";"139.55";"1500";"189428.58";"209318.58";"Physical Layout:ANSI
Interface(s):USB-C
Brand:Ducky
Model:One 3 SF
Logical Layout:US QWERTY
Primary LED Color:RGB
Size:65%
Switch Stems:MX
Frame Color:White";"140.94";"211411.77";"TECLADOS                      ";"1";"TECLADO MECANICO DUCKY ONE 3 SF TECLAS BLANCASINTERRUPTOR NEGRO INGLES PBT DOBLE DISPARO SIN COSTURAS ESTUCHE SUPERIOR BLANCO ESTUCHE INFERIOR BLANCO ";"600";"150";"400";"30";"";"0";"DUCKY"
"117586";"DKON2167ST-WUSPDDBBHHC1";"TECLADOS";"TECLADO MECANICO DUCKY ONE 3 DAYBREAK SF TECLAS AZULESCLEAR INTERRUPTOR INGLES PBT DOBLE DISPARO SIN COSTURAS CARCASA SUPERIOR AZUL CARCASA INFERIOR G";"https://static.nb.com.ar/i/nb_TECLADO-MECANICO-DUCKY-ONE-3-DAYBREAK-SF-TECLAS-AZULESCLEAR-INTERRUPTOR-INGLES-PBT-DOBLE-DISPARO-SIN-COSTURAS-CARCASA-SUPERIOR-AZUL-CARCASA-INFERIOR-G_export_de02d88ae26c6d49eb9cad2ce2091f19.jpg";"10.5%";"10";"12 meses";"U$S";"129.12";"142.68";"1500";"193677.66";"214013.81";"Hotswap Sockets:Yes
Logical Layout:US QWERTY
Frame Top Material:Plastic
Brand:Ducky
Size:65%
Frame Color:Blue
Physical Layout:ANSI
Primary LED Color:RGB
Model:One 3 SF
Switch Stems:MX
Interface(s):USB-C
USB Key Rollover	:Full
Multimedia Keys	:Yes";"144.1";"216153.95";"TECLADOS                      ";"1";"TECLADO MECANICO DUCKY ONE 3 DAYBREAK SF TECLAS AZULESCLEAR INTERRUPTOR INGLES PBT DOBLE DISPARO SIN COSTURAS CARCASA SUPERIOR AZUL CARCASA INFERIOR G";"600";"150";"400";"30";"";"0";"DUCKY"
"117573";"DKON2187ST-BUSPDDBBHHC1";"TECLADOS";"Teclado Mecanico Ducky One 3 TKL Daybreak Teclas azules Interruptor marron Ingles PBT Doble disparo";"https://static.nb.com.ar/i/nb_Teclado-Mecanico-Ducky-One-3-TKL-Daybreak-Teclas-azules-Interruptor-marron-Ingles-PBT-Doble-disparo_export_e6dff9edae6f04ec212729252f57edaf.jpg";"10.5%";"6";"12 meses";"U$S";"140.36";"155.1";"1500";"210540";"232646.7";"Brand:Ducky
Size:Tenkeyless
Frame Bottom Material	:Plastic
Primary LED Color:RGB
Hotswap Sockets	:YES
Frame Color:Blue
Frame Top Material:Plastic
Multimedia Keys:Yes
Interface(s):USB-C
Model:One 3 TKL
Switch Stems:MX
Physical Layout:ANSI
Logical Layout:US QWERTY
USB Key Rollover:Full";"156.65";"234973.17";"TECLADOS                      ";"1";"Teclado Mecanico Ducky One 3 TKL Daybreak Teclas azules Interruptor marron Ingles PBT Doble disparo";"600";"150";"400";"30";"";"0";"DUCKY"
"117574";"DKON2187ST-CUSPDDBBHHC1";"TECLADOS";"Teclado Mecanico Ducky One 3 TKL Daybreak Teclas azules Interruptor azul Ingles PBT Doble disparo sin costuras Estuche superior azul Estuche inferior";"https://static.nb.com.ar/i/nb_Teclado-Mecanico-Ducky-One-3-TKL-Daybreak-Teclas-azules-Interruptor-azul-Ingles-PBT-Doble-disparo-sin-costuras-Estuche-superior-azul-Estuche-inferior_export_e6dff9edae6f04ec212729252f57edaf.jpg";"10.5%";"5";"12 meses";"U$S";"140.47";"155.22";"1500";"210712.26";"232837.05";"Modelo:DKON2187ST-CUSPDDBBHHC1
Marca:DUCKY";"156.78";"235165.43";"TECLADOS                      ";"1";"Teclado Mecanico Ducky One 3 TKL Daybreak Teclas azules Interruptor azul Ingles PBT Doble disparo sin costuras Estuche superior azul Estuche inferior ";"600";"150";"400";"30";"";"0";"DUCKY"
"117575";"DKON2187ST-RUSPDDBBHHC1";"TECLADOS";"Teclado Mecanico Ducky One 3 TKL Daybreak Teclas azules Interruptor rojo Ingles PBT Doble disparo sin costuras Caja superior azul Caja inferior gris C";"https://static.nb.com.ar/i/nb_Teclado-Mecanico-Ducky-One-3-TKL-Daybreak-Teclas-azules-Interruptor-rojo-Ingles-PBT-Doble-disparo-sin-costuras-Caja-superior-azul-Caja-inferior-gris-C_export_e6dff9edae6f04ec212729252f57edaf.jpg";"10.5%";"9";"12 meses";"U$S";"140.47";"155.22";"1500";"210712.26";"232837.05";"Model:One 3 TKL
Frame Top Material:Plastic
Physical Layout:ANSI
Brand:Ducky
Size:Tenkeyless
Switch Stems:MX
Logical Layout:US QWERTY
Frame Color:Blue
Frame Bottom Material:Plastic
Primary LED Color:RGB
Control LED Color:RGB
Hotswap Sockets:Yes
USB Key Rollover:Full
Multimedia Keys:Yes
Interface: 	USB-C";"156.78";"235165.43";"TECLADOS                      ";"1";"Teclado Mecanico Ducky One 3 TKL Daybreak Teclas azules Interruptor rojo Ingles PBT Doble disparo sin costuras Caja superior azul Caja inferior gris C";"600";"150";"400";"30";"";"0";"DUCKY"
"111702";"DKON2061ST-SESALWWT1";"TECLADOS";"TECLADO GAMER DUCKY ONE 2 MINI WHITE SESALWWT1";"https://static.nb.com.ar/i/nb_TECLADO-GAMER-DUCKY-ONE-2-MINI-WHITE-SESALWWT1_export_3d342bd66353969961cc5d4a0bee103d.jpg";"10.5%";"10";"12 meses";"U$S";"102.55";"113.32";"1500";"153828.18";"169980.14";"Marca:DUCKY 
Modelo:	DKON2061ST-SESALWWT1";"114.45";"171679.94";"TECLADOS                      ";"1";"TECLADO GAMER DUCKY ONE 2 MINI WHITE SESALWWT1";"600";"150";"400";"30";"";"0";"DUCKY"
"117597";"DKON2161ST-WUSPDDBBHHC1";"TECLADOS";"TECLADO MECANICO DUCKY ONE 3 DAYBREAK MINI TECLAS AZULES CLEAR SWITCH INGLES PBT DOBLE DISPARO SIN COSTURAS CAJA SUPERIOR AZUL CAJA INFERIOR GRIS CAJA";"https://static.nb.com.ar/i/nb_TECLADO-MECANICO-DUCKY-ONE-3-DAYBREAK-MINI-TECLAS-AZULES-CLEAR-SWITCH-INGLES-PBT-DOBLE-DISPARO-SIN-COSTURAS-CAJA-SUPERIOR-AZUL-CAJA-INFERIOR-GRIS-CAJA_export_434f4a569ad950df5ceea190bd86ec4b.jpg";"10.5%";"7";"12 meses";"U$S";"114.89";"126.95";"1500";"172336.56";"190431.9";"LED:RGB
Connection interface:RGB
Connection interface:USB 2.0
Output key number:USB N-Key Rollover
Dimensions:310x110x40 mm
Product Number:DKON2161ST
Keycap material:PBT
Printing technology:Double-Shot
Weight:593g
Structure:Mechanical structure
Trigger switch:Cherry MX mechanical switches";"128.22";"192336.23";"TECLADOS                      ";"1";"TECLADO MECANICO DUCKY ONE 3 DAYBREAK MINI TECLAS AZULES CLEAR SWITCH INGLES PBT DOBLE DISPARO SIN COSTURAS CAJA SUPERIOR AZUL CAJA INFERIOR GRIS CAJA";"600";"150";"400";"30";"";"0";"DUCKY"
"117608";"DKSA31-USRDBNNO2";"TECLADOS";"DUCKY RUBBER KEYCAP 31 KEYS RUBBER SEAMLESS DOUBLE SHOT NAVY BLUE COLOR";"https://static.nb.com.ar/i/nb_DUCKY-RUBBER-KEYCAP-31-KEYS-RUBBER-SEAMLESS-DOUBLE-SHOT-NAVY-BLUE-COLOR_export_b00468b4047f85932269b8e286633bee.jpg";"10.5%";"6";"12 meses";"U$S";"25.55";"28.23";"1500";"38318.28";"42341.7";"Brand:Ducky
No. of Keys:31
Material:Rubber
Colour:Navy Blue
Stem Compatibility:Cherry MX";"28.51";"42765.12";"TECLADOS                      ";"1";"DUCKY RUBBER KEYCAP 31 KEYS RUBBER SEAMLESS DOUBLE SHOT NAVY BLUE COLOR";"600";"150";"400";"30";"";"0";"DUCKY"
"108934";"DKON2061ST-KUSPDAZTW";"TECLADOS";"TECLADO GAMER DUCKY ONE 2 MINI RGB KAILH BOX WHITE SWICHT DOUBLE-SHOT PBT MECANICO";"https://static.nb.com.ar/i/nb_TECLADO-GAMER-DUCKY-ONE-2-MINI-RGB-KAILH-BOX-WHITE-SWICHT-DOUBLE-SHOT-PBT-MECANICO_export_7c61f0191bbed59db4d7fc40bbd0f7a3.png";"10.5%";"4";"12 meses";"U$S";"105.61";"116.7";"1500";"158421.78";"175056.07";"MARCA:	DUCKY";"117.87";"176806.64";"TECLADOS                      ";"1";"TECLADO GAMER DUCKY ONE 2 MINI RGB KAILH BOX WHITE SWICHT DOUBLE-SHOT PBT MECANICO";"600";"150";"400";"30";"";"0";"DUCKY"
"108935";"DKON2061ST-KUSPDAZTR";"TECLADOS";"TECLADO GAMER DUCKY ONE 2 MINI RGB KAILH BOX RED SWICHT DOUBLE-SHOT PBT MECANICO";"https://static.nb.com.ar/i/nb_TECLADO-GAMER-DUCKY-ONE-2-MINI-RGB-KAILH-BOX-RED-SWICHT-DOUBLE-SHOT-PBT-MECANICO_export_7c61f0191bbed59db4d7fc40bbd0f7a3.png";"10.5%";"10";"12 meses";"U$S";"105.61";"116.7";"1500";"158421.78";"175056.07";"MARCA:	DUCKY";"117.87";"176806.64";"TECLADOS                      ";"1";"TECLADO GAMER DUCKY ONE 2 MINI RGB KAILH BOX RED SWICHT DOUBLE-SHOT PBT MECANICO";"600";"150";"400";"30";"";"0";"DUCKY"
"108936";"DKON2061ST-KUSPDAZTK";"TECLADOS";"TECLADO GAMER DUCKY ONE 2 MINI RGB KAILH BOX BROWN SWICHT DOUBLE-SHOT PBT MECANICO";"https://static.nb.com.ar/i/nb_TECLADO-GAMER-DUCKY-ONE-2-MINI-RGB-KAILH-BOX-BROWN-SWICHT-DOUBLE-SHOT-PBT-MECANICO_export_7c61f0191bbed59db4d7fc40bbd0f7a3.png";"10.5%";"4";"12 meses";"U$S";"105.61";"116.7";"1500";"158421.78";"175056.07";"MARCA:	DUCKY";"117.87";"176806.64";"TECLADOS                      ";"1";"TECLADO GAMER DUCKY ONE 2 MINI RGB KAILH BOX BROWN SWICHT DOUBLE-SHOT PBT MECANICO";"600";"150";"400";"30";"";"0";"DUCKY"
"108946";"DKME2061ST-KESALAATW";"TECLADOS";"TECLADO GAMER DUCKY ONE 2 MINI RGB KAILH BOX WHITE SWITCH  MECANICO ISO SP";"https://static.nb.com.ar/i/nb_TECLADO-GAMER-DUCKY-ONE-2-MINI-RGB-KAILH-BOX-WHITE-SWITCH--MECANICO-ISO-SP_export_7c61f0191bbed59db4d7fc40bbd0f7a3.png";"10.5%";"10";"12 meses";"U$S";"135.78";"150.04";"1500";"203668.74";"225053.96";"MARCA:	DUCKY";"151.54";"227304.5";"TECLADOS                      ";"1";"TECLADO GAMER DUCKY ONE 2 MINI RGB KAILH BOX WHITE SWITCH  MECANICO ISO SP";"600";"150";"400";"30";"";"0";"DUCKY"
"104501";"DKME2061ST-RUSPDAAT1";"TECLADOS";"TECLADO GAMER DUCKY MECHA MINI RGB CHERRY RED RGB PBT DOUBLE-SHOT 60";"https://static.nb.com.ar/i/nb_TECLADO-GAMER-DUCKY-MECHA-MINI-RGB-CHERRY-RED-RGB-PBT-DOUBLE-SHOT-60_export_ee5f15e026ced0145447a952764d5c33.jpeg";"10.5%";"4";"12 meses";"U$S";"137.73";"152.19";"1500";"206597.16";"228289.86";"Material:PBT
Layout:60%
Cable:Si
Retroiluminacion:Full RGB
Tipo de switch:Cherry MX Red
Backlit:RGB
Chasis:Aluminio
Distribucion:Ingles
Color:Negro";"153.72";"230572.76";"TECLADOS                      ";"1";"TECLADO GAMER DUCKY MECHA MINI RGB CHERRY RED RGB PBT DOUBLE-SHOT 60";"600";"150";"400";"30";"";"0";"DUCKY"
"108608";"23883";"TECLADOS";"TECLADO TRUST PRIMO ES";"https://static.nb.com.ar/i/nb_TECLADO-TRUST-PRIMO-ES_export_4758360652d708aad571283cc788e21e.png";"10.5%";"10";"12 meses";"U$S";"6.88";"7.6";"1500";"10319.1";"11402.61";"Designed for gaming :no
Compatible Software Platforms :Windows
Power source :USB
USB version:2.0
Backlight :no
Connection type :wired";"7.68";"11516.63";"TECLADOS                      ";"1";"TECLADO TRUST PRIMO ES";"200";"45";"55";"70";"";"0";"TRUST"
"108676";"DKON2061ST-BESALAZT1";"TECLADOS";"TECLADO GAMER DUCKY ONE 2 MINI RGB CHERRY MX BROWN DOUBLE-SHOT PBT MECANICO";"https://static.nb.com.ar/i/nb_TECLADO-GAMER-DUCKY-ONE-2-MINI-RGB-CHERRY-MX-BROWN-DOUBLE-SHOT-PBT-MECANICO_export_32d6909173ae9731195df5a9e1479d09.jpeg";"10.5%";"7";"12 meses";"U$S";"109.52";"121.02";"1500";"164278.62";"181527.88";"Distribucion:Español
Chasis:PBT
Material:ABS
Color:Negro
Retroiluminacion:Full RGB
Backlit:RGB
TIpo:Mecanico
Tipo de switch:Cherry MX Brown
Layout:60%";"122.23";"183343.16";"TECLADOS                      ";"1";"TECLADO GAMER DUCKY ONE 2 MINI RGB CHERRY MX BROWN DOUBLE-SHOT PBT MECANICO";"600";"150";"400";"30";"";"0";"DUCKY"
"108673";"DKON2061ST-BUSPDAZT1";"TECLADOS";"TECLADO GAMER DUCKY ONE 2 MINI RGB CHERRY MX BROWN DOUBLE SHOT PBT MECANICO";"https://static.nb.com.ar/i/nb_TECLADO-GAMER-DUCKY-ONE-2-MINI-RGB-CHERRY-MX-BROWN-DOUBLE-SHOT-PBT-MECANICO_export_3d03382794342e9e3351f2dee9f3e12b.jpeg";"10.5%";"4";"12 meses";"U$S";"98.1";"108.4";"1500";"147148.32";"162598.89";"Chasis:PBT
Tipo de switch:Cherry MX Brown
Color:Negro
Layout:60%
Cable:Si
Tipo:Mecanico
Backlit:RGB
Retroiluminacion:Full RGB
Distribucion:Ingles
Material:PBT";"109.48";"164224.89";"TECLADOS                      ";"1";"TECLADO GAMER DUCKY ONE 2 MINI RGB CHERRY MX BROWN DOUBLE SHOT PBT MECANICO";"600";"150";"400";"30";"";"0";"DUCKY"
"104499";"DKON2061ST-CUSPDWWT1";"TECLADOS";"TECLADO GAMER DUCKY ONE 2 MINI PURE WHITE BLANCO RGB CHERRY BLUE RGB DOUBLE SHOT PBT MECANICO";"https://static.nb.com.ar/i/nb_TECLADO-GAMER-DUCKY-ONE-2-MINI-PURE-WHITE-BLANCO-RGB-CHERRY-BLUE-RGB-DOUBLE-SHOT-PBT-MECANICO_export_df3535d98701853410e4eefa22f771e1.jpeg";"10.5%";"5";"12 meses";"U$S";"98.1";"108.4";"1500";"147148.32";"162598.89";"Tipo de switch:Cherry MX Blue
Backlit:RGB
Cable:Si
Retroiluminacion:Full RGB
Material:PBT
Distribucion:Ingles
Color:Blanco
Chasis:PBT
Layout:60%";"109.48";"164224.89";"TECLADOS                      ";"1";"TECLADO GAMER DUCKY ONE 2 MINI PURE WHITE BLANCO RGB CHERRY BLUE RGB DOUBLE SHOT PBT MECANICO";"600";"150";"400";"30";"";"0";"DUCKY"
"108675";"DKON2061ST-RUSPDWWT1";"TECLADOS";"TECLADO GAMER DUCKY ONE 2 MINI PURE WHITE RGB VERSION  GAMING CHERRY MX RED DOUBLE-SHOT PBT MECANICO";"https://static.nb.com.ar/i/nb_TECLADO-GAMER-DUCKY-ONE-2-MINI-PURE-WHITE-RGB-VERSION--GAMING-CHERRY-MX-RED-DOUBLE-SHOT-PBT-MECANICO_export_895802cdfb8f635b36a4f5273097bd50.jpeg";"10.5%";"5";"12 meses";"U$S";"98.1";"108.4";"1500";"147148.32";"162598.89";"Material:PBT
Layout:60%
Distribucion:Ingles
Tipo de switch:Cherry MX Red
Cable:Si
Chasis:PBT
Material:PBT
Retroiluminacion:Full RGB
Color:Blanco
Backlit:RGB";"109.48";"164224.89";"TECLADOS                      ";"1";"TECLADO GAMER DUCKY ONE 2 MINI PURE WHITE RGB VERSION  GAMING CHERRY MX RED DOUBLE-SHOT PBT MECANICO";"600";"150";"400";"30";"";"0";"DUCKY"
"108719";"23651";"TECLADOS";"TECLADO GAMER TRUST AZOR GXT 835 / IDIOMA INGLES";"https://static.nb.com.ar/i/nb_TECLADO-GAMER-TRUST-AZOR-GXT-835-/-IDIOMA-INGLES_export_c3c3c80c3e72e0b7ea8b57e2372efe7e.png";"10.5%";"10";"12 meses";"U$S";"11.45";"12.65";"1500";"17175.89";"18979.35";"Marca:Trust
Largo del cable:180 cm
Consolas de juegos compatibles:Xbox One,PS4
Tipo de conector:USB 2.0
Código universal de producto:8713439236514
Cantidad de teclas de acceso rápido:12
Es ergonómica:No
Es gamer:Sí
Es para una mano:No
Es resistente a salpicaduras:No
Profundidad del teclado:40 mm
Altura del teclado:125 mm
Peso del teclado:621 g
Ancho del teclado:438 mm
Forma de las teclas:Cilíndrica
Línea:Azor
Modelo:23651
Arquitectura:Membrana
Con teclas anti-ghost:Sí
Con Bluetooth:No
Con pantalla:No
Con teclas de acceso rápido:Sí
Con interfaz USB:Sí
Con pad numérico:Sí
Con cable removible:No
Con retroiluminación:Sí
Con recepción inalámbrica:No";"12.78";"19169.15";"TECLADOS                      ";"1";"TECLADO GAMER TRUST AZOR GXT 835 / IDIOMA INGLES";"650";"450";"40";"130";"";"0";"TRUST"
"104507";"DKSA11-USPDBNWO1";"TECLADOS";"SET 11 TECLAS DUCKY BLUE PBT DOUBLE SHOT  KEYCAP";"https://static.nb.com.ar/i/nb_SET-11-TECLAS-DUCKY-BLUE-PBT-DOUBLE-SHOT--KEYCAP_export_f72e1852ab1212d32d46eb357e3bd886.jpeg";"10.5%";"6";"12 meses";"U$S";"6.71";"7.42";"1500";"10067.64";"11124.74";"Cantidad de teclas:11
Materiales:PBT
Color:Azul";"7.49";"11235.99";"TECLADOS                      ";"1";"SET 11 TECLAS DUCKY BLUE PBT DOUBLE SHOT  KEYCAP";"600";"150";"400";"30";"";"0";"DUCKY"
"108681";"DKSA108-USADZZHSC";"TECLADOS";"SET DE TECLAS DUCKY COTTON CANDY 108 TECLAS DOUBLE SHOT KEYCAP";"https://static.nb.com.ar/i/nb_SET-DE-TECLAS-DUCKY-COTTON-CANDY-108-TECLAS-DOUBLE-SHOT-KEYCAP_export_b00449fe1221720b2284bafb8e899da3.jpeg";"10.5%";"10";"12 meses";"U$S";"48.1";"53.15";"1500";"72154.5";"79730.72";"Cantidad de teclas:108
Color:Coton Candy Theme
Material:ABS";"53.69";"80528.03";"TECLADOS                      ";"1";"SET DE TECLAS DUCKY COTTON CANDY 108 TECLAS DOUBLE SHOT KEYCAP";"600";"150";"400";"30";"";"0";"DUCKY"
"111710";"DKSA31-USRDGNNO1";"TECLADOS";"SET 31 TECLAS DUCKY VERDE GOMA RUGOSAS GAMER TRASLUCIDAS";"https://static.nb.com.ar/i/nb_SET-31-TECLAS-DUCKY-VERDE-GOMA-RUGOSAS-GAMER-TRASLUCIDAS_export_f7a7a11008ef3a7c30ec7bfec4eeae41.jpeg";"10.5%";"10";"12 meses";"U$S";"26.94";"29.77";"1500";"40408.5";"44651.39";"SKU:4123456771777";"30.07";"45097.91";"TECLADOS                      ";"1";"SET 31 TECLAS DUCKY VERDE GOMA RUGOSAS GAMER TRASLUCIDAS";"600";"150";"400";"30";"";"0";"DUCKY"
"111712";"DKSA31-USRDRNNO1";"TECLADOS";"SET 31 TECLAS DUCKY GOMA TRASLUCIDAS ROJAS RED";"https://static.nb.com.ar/i/nb_SET-31-TECLAS-DUCKY-GOMA-TRASLUCIDAS-ROJAS-RED_export_49f458fcc28e44faba73ae49f36e2c97.jpeg";"10.5%";"10";"12 meses";"U$S";"24.74";"27.34";"1500";"37108.5";"41004.89";"SKU:4123456771776";"27.61";"41414.94";"TECLADOS                      ";"1";"SET 31 TECLAS DUCKY GOMA TRASLUCIDAS ROJAS RED";"600";"150";"400";"30";"";"0";"DUCKY"
"111713";"DKSA31-USRDYNNO1";"TECLADOS";"SET 31 TECLAS DUCKY GOMA TRASLUCIDAS AMARILLO YELLOW";"https://static.nb.com.ar/i/nb_SET-31-TECLAS-DUCKY-GOMA-TRASLUCIDAS-AMARILLO-YELLOW_export_754021fa760e4c1b5f58a04b5ff8fe21.jpeg";"10.5%";"10";"12 meses";"U$S";"25.76";"28.47";"1500";"38643";"42700.52";"Consisting of: 31 keys (ESC-Button, cursor-keys, space, 1, 2, 3, 4, 5, 6, Q, W, E, R, A, S, D, F, Z, X, C, V, Caps
Type:Keycap set";"28.75";"43127.52";"TECLADOS                      ";"1";"SET 31 TECLAS DUCKY GOMA TRASLUCIDAS AMARILLO YELLOW";"600";"150";"400";"30";"";"0";"DUCKY"
"111605";"GC1000";"TECLADOS";"TECLADO y MOUSE + PAD AUREOX LIFELIGHT GAMING GC1000";"https://static.nb.com.ar/i/nb_TECLADO-y-MOUSE-+-PAD-AUREOX-LIFELIGHT-GAMING-GC1000_export_e212ca8d96a0609e10f2e6b2b70375c5.jpeg";"10.5%";"10";"12 MESES";"U$S";"18.55";"20.5";"1500";"27830.96";"30753.21";"Iluminacion:RGB del Teclado y mouse
Anti Ghosting:si de 26 teclas
Funcion:Desactivar tecla Windows
Botones Mouse:	8 Programables
DPI:Ajustables de 1200 a 3200 en 4 estados
Con pesas :si  ajustables
Dimensiones Paad:	L=900mm A=300mm x 3mm
Material Pad:Tela jersey
Costura:Overlock anti-deshilachado
Teclas Multimedia:11 teclas multifunción + 8 de acceso rapido
Producto:LIFELIGHT
modelo:GC1000
Sensor:Optico ";"20.71";"31060.74";"TECLADOS                      ";"1";"TECLADO y MOUSE + PAD AUREOX LIFELIGHT GAMING GC1000";"1000";"270";"50";"150";"";"0";"AUREOX"
"109606";"23914";"TECLADOS";"TECLADO TRUST ODYSS SEMI MECH ES GXT881";"https://static.nb.com.ar/i/nb_TECLADO-TRUST-ODYSS-SEMI-MECH-ES-GXT881_export_459eb5ca03e0c7ba6002311781edb2b1.jpeg";"10.5%";"10";"12 meses";"U$S";"20";"22.1";"1500";"29999";"33148.89";"Connection type :wired
Cable length main cable:180 cm 
Connector type: 	USB-A male 
Switch Type :Clicky
Compatible Consoles: 	PS4, PS5, Xbox One, Xbox Series X 
Key technology: 	semi-mechanical 
Backlight:yes
Backlight colours : 	Full RGB ";"22.32";"33480.38";"TECLADOS                      ";"1";"TECLADO TRUST ODYSS SEMI MECH ES GXT881";"1000";"220";"50";"480";"";"0";"TRUST"
"109605";"24067";"TECLADOS";"TECLADO TRUST THADO TKL ES GXT833";"https://static.nb.com.ar/i/nb_TECLADO-TRUST-THADO-TKL-ES-GXT833_export_ba63cd06584ca2888a071a1b8681592c.jpeg";"10.5%";"10";"12 meses";"U$S";"13.9";"15.36";"1500";"20850.6";"23039.91";"Marca:Trust
Tipo de conector:USB-A
Código universal de producto:8713439236989
Es ergonómica:No
Es gamer:Sí
Es resistente a salpicaduras:No
Profundidad del teclado:135 mm
Altura del teclado:40 mm
Ancho del teclado:359 mm
Modelo:GXT 833
Arquitectura:Membrana
Con Bluetooth:No
Con pantalla:No
Con interfaz USB:Sí
Con cable removible:No
Con retroiluminación:Sí
Con recepción inalámbrica:No";"15.51";"23270.31";"TECLADOS                      ";"1";"TECLADO TRUST THADO TKL ES GXT833";"850";"150";"50";"360";"";"0";"TRUST"
